"AMA","Recharge Facility","Water User","Year","Group","Data","Variable","deliveries"
"Phoenix","TID","Total",2018,"GSF Deliveries","Recharge","Scheduled","16683"
"Phoenix","TID","Total",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Delivered","3450"
"Pinal","CAIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Scheduled","3450"
"Pinal","CAIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","Freeport-Miami",2018,"GSF Deliveries","Recharge","Delivered","1073"
"Pinal","CAIDD","Freeport-Miami",2018,"GSF Deliveries","Recharge","Scheduled","1073"
"Pinal","CAIDD","Freeport-Miami",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","Freeport-Safford",2018,"GSF Deliveries","Recharge","Delivered","8505"
"Pinal","CAIDD","Freeport-Safford",2018,"GSF Deliveries","Recharge","Scheduled","8505"
"Pinal","CAIDD","Freeport-Safford",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","GRIC",2018,"GSF Deliveries","Recharge","Delivered","36000"
"Pinal","CAIDD","GRIC",2018,"GSF Deliveries","Recharge","Scheduled","36000"
"Pinal","CAIDD","GRIC",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","CAIDD","Total",2018,"GSF Deliveries","Recharge","Delivered","49028"
"Pinal","CAIDD","Total",2018,"GSF Deliveries","Recharge","Scheduled","49028"
"Pinal","CAIDD","Total",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","HIDD","AWBA Pinal AMA",2018,"GSF Deliveries","Recharge","Delivered","2700"
"Pinal","HIDD","AWBA Pinal AMA",2018,"GSF Deliveries","Recharge","Scheduled","2700"
"Pinal","HIDD","AWBA Pinal AMA",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","HIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Delivered","300"
"Pinal","HIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Scheduled","300"
"Pinal","HIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","HIDD","AZWC, Coolidge",2018,"GSF Deliveries","Recharge","Delivered","2000"
"Pinal","HIDD","AZWC, Coolidge",2018,"GSF Deliveries","Recharge","Scheduled","2000"
"Pinal","HIDD","AZWC, Coolidge",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","HIDD","GRIC",2018,"GSF Deliveries","Recharge","Delivered","50000"
"Pinal","HIDD","GRIC",2018,"GSF Deliveries","Recharge","Scheduled","50000"
"Pinal","HIDD","GRIC",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","HIDD","Total",2018,"GSF Deliveries","Recharge","Delivered","55000"
"Pinal","HIDD","Total",2018,"GSF Deliveries","Recharge","Scheduled","55000"
"Pinal","HIDD","Total",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","MSIDD","AWBA Pinal AMA",2018,"GSF Deliveries","Recharge","Delivered","8400"
"Pinal","MSIDD","AWBA Pinal AMA",2018,"GSF Deliveries","Recharge","Scheduled","8400"
"Pinal","MSIDD","AWBA Pinal AMA",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","MSIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Delivered","2384"
"Pinal","MSIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Scheduled","2415"
"Pinal","MSIDD","AZWC, Casa Grande",2018,"GSF Deliveries","Recharge","Remaining","31"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Delivered","1600"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Scheduled","1600"
"Pinal","MSIDD","Eloy",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Delivered","8505"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Scheduled","8505"
"Pinal","MSIDD","Freeport-Morenci",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Delivered","43000"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Scheduled","43000"
"Pinal","MSIDD","GRIC",2018,"GSF Deliveries","Recharge","Remaining","0"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Delivered","63889"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Scheduled","63920"
"Pinal","MSIDD","Total",2018,"GSF Deliveries","Recharge","Remaining","31"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Delivered","7807"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Scheduled","8009"
"Tucson","ASARCO","Tohono O'odham - SX",2018,"GSF Deliveries","Recharge","Remaining","202"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Delivered","7807"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Scheduled","8009"
"Tucson","ASARCO","Total",2018,"GSF Deliveries","Recharge","Remaining","202"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Delivered","2336"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Scheduled","2336"
"Tucson","BKW","Marana",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Delivered","2000"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Scheduled","2000"
"Tucson","BKW","Metro DWID",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Delivered","8742"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Scheduled","9600"
"Tucson","BKW","Tucson",2018,"GSF Deliveries","Recharge","Remaining","858"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Delivered","13078"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Scheduled","13936"
"Tucson","BKW","Total",2018,"GSF Deliveries","Recharge","Remaining","858"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Delivered","472"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Scheduled","500"
"Tucson","BKW-Milewide","Tucson",2018,"GSF Deliveries","Recharge","Remaining","28"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Delivered","472"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Scheduled","500"
"Tucson","BKW-Milewide","Total",2018,"GSF Deliveries","Recharge","Remaining","28"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Delivered","1095"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Scheduled","1095"
"Tucson","CMID","Ak-Chin",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Delivered","1500"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Scheduled","1500"
"Tucson","CMID","AWBA Interstate",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Delivered","1000"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Scheduled","1000"
"Tucson","CMID","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Delivered","6800"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Scheduled","6800"
"Tucson","CMID","Metro DWID",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Delivered","2887"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Scheduled","2887"
"Tucson","CMID","Spanish Trail WC",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Delivered","2000"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Scheduled","2000"
"Tucson","CMID","USBR",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Delivered","15282"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Scheduled","15282"
"Tucson","CMID","Total",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Delivered","1229"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Scheduled","1229"
"Tucson","Kai-Red Rock","AWBA Interstate",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Delivered","105"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Scheduled","105"
"Tucson","Kai-Red Rock","AWBA Tucson AMA",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Delivered","1500"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Scheduled","1500"
"Tucson","Kai-Red Rock","Metro DWID",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Delivered","4000"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Scheduled","4000"
"Tucson","Kai-Red Rock","Oro Valley",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Delivered","700"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Scheduled","700"
"Tucson","Kai-Red Rock","Vail WC",2018,"GSF Deliveries","Recharge","Remaining","0"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Delivered","7534"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Scheduled","7534"
"Tucson","Kai-Red Rock","Total",2018,"GSF Deliveries","Recharge","Remaining","0"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Delivered","443999"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Scheduled","445180"
"Total",NA,NA,2018,"GSF Deliveries","Recharge","Remaining","1181"
"Phoenix","AFRP Constructed","AWBA Interstate",2018,"USF Deliveries","Recharge","Delivered","922"
"Phoenix","AFRP Constructed","AWBA Interstate",2018,"USF Deliveries","Recharge","Scheduled","2370"
"Phoenix","AFRP Constructed","AWBA Interstate",2018,"USF Deliveries","Recharge","Remaining","1448"
"Phoenix","AFRP Constructed","AWBA Phx AMA",2018,"USF Deliveries","Recharge","Delivered","251"
"Phoenix","AFRP Constructed","AWBA Phx AMA",2018,"USF Deliveries","Recharge","Scheduled","2267"
"Phoenix","AFRP Constructed","AWBA Phx AMA",2018,"USF Deliveries","Recharge","Remaining","2016"
"Phoenix","AFRP Constructed","CAGRD",2018,"USF Deliveries","Recharge","Delivered","1497"
"Phoenix","AFRP Constructed","CAGRD",2018,"USF Deliveries","Recharge","Scheduled","5839"
"Phoenix","AFRP Constructed","CAGRD",2018,"USF Deliveries","Recharge","Remaining","4342"
"Phoenix","AFRP Constructed","Peoria",2018,"USF Deliveries","Recharge","Delivered","8073"
"Phoenix","AFRP Constructed","Peoria",2018,"USF Deliveries","Recharge","Scheduled","12222"
"Phoenix","AFRP Constructed","Peoria",2018,"USF Deliveries","Recharge","Remaining","4149"
"Phoenix","AFRP Constructed","Tohono O'odham - SX",2018,"USF Deliveries","Recharge","Delivered","430"
"Phoenix","AFRP Constructed","Tohono O'odham - SX",2018,"USF Deliveries","Recharge","Scheduled","1000"
"Phoenix","AFRP Constructed","Tohono O'odham - SX",2018,"USF Deliveries","Recharge","Remaining","570"
"Phoenix","AFRP Constructed","Total",2018,"USF Deliveries","Recharge","Delivered","11173"
"Phoenix","AFRP Constructed","Total",2018,"USF Deliveries","Recharge","Scheduled","23698"
"Phoenix","AFRP Constructed","Total",2018,"USF Deliveries","Recharge","Remaining","12525"
"Phoenix","AFRP Managed","AWBA Interstate",2018,"USF Deliveries","Recharge","Delivered","1448"
"Phoenix","AFRP Managed","AWBA Interstate",2018,"USF Deliveries","Recharge","Scheduled","0"
"Phoenix","AFRP Managed","AWBA Interstate",2018,"USF Deliveries","Recharge","Remaining","-1448"
"Phoenix","AFRP Managed","AWBA Phx AMA",2018,"USF Deliveries","Recharge","Delivered","2016"
"Phoenix","AFRP Managed","AWBA Phx AMA",2018,"USF Deliveries","Recharge","Scheduled","0"
"Phoenix","AFRP Managed","AWBA Phx AMA",2018,"USF Deliveries","Recharge","Remaining","-2016"
"Phoenix","AFRP Managed","CAGRD",2018,"USF Deliveries","Recharge","Delivered","4343"
"Phoenix","AFRP Managed","CAGRD",2018,"USF Deliveries","Recharge","Scheduled","1"
"Phoenix","AFRP Managed","CAGRD",2018,"USF Deliveries","Recharge","Remaining","-4342"
"Phoenix","AFRP Managed","Peoria",2018,"USF Deliveries","Recharge","Delivered","4149"
"Phoenix","AFRP Managed","Peoria",2018,"USF Deliveries","Recharge","Scheduled","0"
"Phoenix","AFRP Managed","Peoria",2018,"USF Deliveries","Recharge","Remaining","-4149"
"Phoenix","AFRP Managed","Tohono O'odham - SX",2018,"USF Deliveries","Recharge","Delivered","570"
"Phoenix","AFRP Managed","Tohono O'odham - SX",2018,"USF Deliveries","Recharge","Scheduled","0"
"Phoenix","AFRP Managed","Tohono O'odham - SX",2018,"USF Deliveries","Recharge","Remaining","-570"
"Phoenix","AFRP Managed","Total",2018,"USF Deliveries","Recharge","Delivered","12526"
"Phoenix","AFRP Managed","Total",2018,"USF Deliveries","Recharge","Scheduled","1"
"Phoenix","AFRP Managed","Total",2018,"USF Deliveries","Recharge","Remaining","-12525"
"Phoenix","GRUSP","Chandler",2018,"USF Deliveries","Recharge","Delivered","2300"
"Phoenix","GRUSP","Chandler",2018,"USF Deliveries","Recharge","Scheduled","2300"
"Phoenix","GRUSP","Chandler",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","GRUSP","GRIC",2018,"USF Deliveries","Recharge","Delivered","7140"
"Phoenix","GRUSP","GRIC",2018,"USF Deliveries","Recharge","Scheduled","7140"
"Phoenix","GRUSP","GRIC",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","GRUSP","Phoenix",2018,"USF Deliveries","Recharge","Delivered","11590"
"Phoenix","GRUSP","Phoenix",2018,"USF Deliveries","Recharge","Scheduled","11590"
"Phoenix","GRUSP","Phoenix",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","GRUSP","Scottsdale",2018,"USF Deliveries","Recharge","Delivered","820"
"Phoenix","GRUSP","Scottsdale",2018,"USF Deliveries","Recharge","Scheduled","820"
"Phoenix","GRUSP","Scottsdale",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","GRUSP","Tempe",2018,"USF Deliveries","Recharge","Delivered","705"
"Phoenix","GRUSP","Tempe",2018,"USF Deliveries","Recharge","Scheduled","705"
"Phoenix","GRUSP","Tempe",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","GRUSP","Total",2018,"USF Deliveries","Recharge","Delivered","22555"
"Phoenix","GRUSP","Total",2018,"USF Deliveries","Recharge","Scheduled","22555"
"Phoenix","GRUSP","Total",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Ak-Chin",2018,"USF Deliveries","Recharge","Delivered","5275"
"Phoenix","HMRP","Ak-Chin",2018,"USF Deliveries","Recharge","Scheduled","5275"
"Phoenix","HMRP","Ak-Chin",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Avondale",2018,"USF Deliveries","Recharge","Delivered","2632"
"Phoenix","HMRP","Avondale",2018,"USF Deliveries","Recharge","Scheduled","2632"
"Phoenix","HMRP","Avondale",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","AWBA Phx AMA",2018,"USF Deliveries","Recharge","Delivered","7011"
"Phoenix","HMRP","AWBA Phx AMA",2018,"USF Deliveries","Recharge","Scheduled","7011"
"Phoenix","HMRP","AWBA Phx AMA",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","CAGRD",2018,"USF Deliveries","Recharge","Delivered","2657"
"Phoenix","HMRP","CAGRD",2018,"USF Deliveries","Recharge","Scheduled","2657"
"Phoenix","HMRP","CAGRD",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Del Webb/Pulte",2018,"USF Deliveries","Recharge","Delivered","848"
"Phoenix","HMRP","Del Webb/Pulte",2018,"USF Deliveries","Recharge","Scheduled","848"
"Phoenix","HMRP","Del Webb/Pulte",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","El Mirage",2018,"USF Deliveries","Recharge","Delivered","508"
"Phoenix","HMRP","El Mirage",2018,"USF Deliveries","Recharge","Scheduled","508"
"Phoenix","HMRP","El Mirage",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Glendale",2018,"USF Deliveries","Recharge","Delivered","1300"
"Phoenix","HMRP","Glendale",2018,"USF Deliveries","Recharge","Scheduled","1300"
"Phoenix","HMRP","Glendale",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Peoria",2018,"USF Deliveries","Recharge","Delivered","1257"
"Phoenix","HMRP","Peoria",2018,"USF Deliveries","Recharge","Scheduled","1257"
"Phoenix","HMRP","Peoria",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Surprise",2018,"USF Deliveries","Recharge","Delivered","3249"
"Phoenix","HMRP","Surprise",2018,"USF Deliveries","Recharge","Scheduled","3249"
"Phoenix","HMRP","Surprise",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Tohono O'odham - ST",2018,"USF Deliveries","Recharge","Delivered","1295"
"Phoenix","HMRP","Tohono O'odham - ST",2018,"USF Deliveries","Recharge","Scheduled","1295"
"Phoenix","HMRP","Tohono O'odham - ST",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Tohono O'odham - SX",2018,"USF Deliveries","Recharge","Delivered","152"
"Phoenix","HMRP","Tohono O'odham - SX",2018,"USF Deliveries","Recharge","Scheduled","152"
"Phoenix","HMRP","Tohono O'odham - SX",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","HMRP","Total",2018,"USF Deliveries","Recharge","Delivered","26184"
"Phoenix","HMRP","Total",2018,"USF Deliveries","Recharge","Scheduled","26184"
"Phoenix","HMRP","Total",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","AWBA Phx AMA",2018,"USF Deliveries","Recharge","Delivered","8687"
"Phoenix","SMRP","AWBA Phx AMA",2018,"USF Deliveries","Recharge","Scheduled","8687"
"Phoenix","SMRP","AWBA Phx AMA",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","CAGRD",2018,"USF Deliveries","Recharge","Delivered","4016"
"Phoenix","SMRP","CAGRD",2018,"USF Deliveries","Recharge","Scheduled","4016"
"Phoenix","SMRP","CAGRD",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Chandler",2018,"USF Deliveries","Recharge","Delivered","3600"
"Phoenix","SMRP","Chandler",2018,"USF Deliveries","Recharge","Scheduled","3600"
"Phoenix","SMRP","Chandler",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Gilbert",2018,"USF Deliveries","Recharge","Delivered","1701"
"Phoenix","SMRP","Gilbert",2018,"USF Deliveries","Recharge","Scheduled","1701"
"Phoenix","SMRP","Gilbert",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Scottsdale",2018,"USF Deliveries","Recharge","Delivered","6997"
"Phoenix","SMRP","Scottsdale",2018,"USF Deliveries","Recharge","Scheduled","6997"
"Phoenix","SMRP","Scottsdale",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","SMRP","Total",2018,"USF Deliveries","Recharge","Delivered","25001"
"Phoenix","SMRP","Total",2018,"USF Deliveries","Recharge","Scheduled","25001"
"Phoenix","SMRP","Total",2018,"USF Deliveries","Recharge","Remaining","0"
"Phoenix","Wetlands of Avondale","Phoenix",2018,"USF Deliveries","Recharge","Delivered","5326"
"Phoenix","Wetlands of Avondale","Phoenix",2018,"USF Deliveries","Recharge","Scheduled","5344"
"Phoenix","Wetlands of Avondale","Phoenix",2018,"USF Deliveries","Recharge","Remaining","18"
"Phoenix","Wetlands of Avondale","Total",2018,"USF Deliveries","Recharge","Delivered","5326"
"Phoenix","Wetlands of Avondale","Total",2018,"USF Deliveries","Recharge","Scheduled","5344"
"Phoenix","Wetlands of Avondale","Total",2018,"USF Deliveries","Recharge","Remaining","18"
"Pinal","MAR 5","GRIC",2018,"USF Deliveries","Recharge","Delivered","12948"
"Pinal","MAR 5","GRIC",2018,"USF Deliveries","Recharge","Scheduled","20000"
"Pinal","MAR 5","GRIC",2018,"USF Deliveries","Recharge","Remaining","7052"
"Pinal","MAR 5","Total",2018,"USF Deliveries","Recharge","Delivered","12948"
"Pinal","MAR 5","Total",2018,"USF Deliveries","Recharge","Scheduled","20000"
"Pinal","MAR 5","Total",2018,"USF Deliveries","Recharge","Remaining","7052"
"Tucson","AVRP","Metro DWID",2018,"USF Deliveries","Recharge","Delivered","3100"
"Tucson","AVRP","Metro DWID",2018,"USF Deliveries","Recharge","Scheduled","3100"
"Tucson","AVRP","Metro DWID",2018,"USF Deliveries","Recharge","Remaining","0"
"Tucson","AVRP","Phoenix",2018,"USF Deliveries","Recharge","Delivered","3500"
"Tucson","AVRP","Phoenix",2018,"USF Deliveries","Recharge","Scheduled","3500"
"Tucson","AVRP","Phoenix",2018,"USF Deliveries","Recharge","Remaining","0"
"Tucson","AVRP","Tucson",2018,"USF Deliveries","Recharge","Delivered","640"
