"User","Partner","Agreement","Year","Group","Data","Variable","deliveries"
"Cave Creek",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","62"
"Chandler",NA,"A-CDR",2017,"M&I Subcontract","Delivery","Delivered","2952"
"Chandler",NA,"A-CDR",2017,"M&I Subcontract","Delivery","Scheduled","2952"
"Chandler",NA,"A-CDR",2017,"M&I Subcontract","Delivery","Remaining","0"
"Chandler",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","8654"
"Chandler",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","8654"
"Chandler",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Chaparral City WC",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","6366"
"Chaparral City WC",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","6521"
"Chaparral City WC",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","155"
"El Mirage",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","508"
"El Mirage",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","508"
"El Mirage",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Eloy",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","1662"
"Eloy",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","2171"
"Eloy",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","509"
"EPCOR, AF",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","11093"
"EPCOR, AF",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","11093"
"EPCOR, AF",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"EPCOR, PV",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","3231"
"EPCOR, PV",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","3231"
"EPCOR, PV",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"EPCOR, SC",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","4189"
"EPCOR, SC",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","4189"
"EPCOR, SC",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"EPCOR, SCW",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","2372"
"EPCOR, SCW",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","2372"
"EPCOR, SCW",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Florence",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","2048"
"Florence",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","2048"
"Florence",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Freeport-Miami",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","2906"
"Freeport-Miami",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","2906"
"Freeport-Miami",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"FWID",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","2800"
"FWID",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","2800"
"FWID",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Gilbert",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","7235"
"Gilbert",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","7235"
"Gilbert",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Glendale",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","16786"
"Glendale",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","17236"
"Glendale",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","450"
"Goodyear",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","1744"
"Goodyear",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","1744"
"Goodyear",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Marana",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","2336"
"Marana",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","2336"
"Marana",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Maricopa Cty P&R",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","366"
"Maricopa Cty P&R",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","615"
"Maricopa Cty P&R",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","249"
"Mesa",NA,"A-CDR",2017,"M&I Subcontract","Delivery","Delivered","4924"
"Mesa",NA,"A-CDR",2017,"M&I Subcontract","Delivery","Scheduled","4924"
"Mesa",NA,"A-CDR",2017,"M&I Subcontract","Delivery","Remaining","0"
"Mesa",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","36734"
"Mesa",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","37278"
"Mesa",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","544"
"Metro DWID",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","13460"
"Metro DWID",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","13460"
"Metro DWID",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Oro Valley",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","10305"
"Oro Valley",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","10305"
"Oro Valley",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Peoria",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","16000"
"Peoria",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","16000"
"Peoria",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Peoria",NA,"UO",2017,"M&I Subcontract","Delivery","Delivered","59"
"Peoria",NA,"UO",2017,"M&I Subcontract","Delivery","Scheduled","0"
"Peoria",NA,"UO",2017,"M&I Subcontract","Delivery","Remaining","-59"
"Phoenix",NA,"A-CDR",2017,"M&I Subcontract","Delivery","Delivered","36144"
"Phoenix",NA,"A-CDR",2017,"M&I Subcontract","Delivery","Scheduled","36144"
"Phoenix",NA,"A-CDR",2017,"M&I Subcontract","Delivery","Remaining","0"
"Phoenix",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","119554"
"Phoenix",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","122204"
"Phoenix",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","2650"
"Queen Creek",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","495"
"Queen Creek",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","495"
"Queen Creek",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Rio Verde Utilities",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","357"
"Rio Verde Utilities",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","357"
"Rio Verde Utilities",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Scottsdale",NA,"A-CDR",2017,"M&I Subcontract","Delivery","Delivered","3283"
"Scottsdale",NA,"A-CDR",2017,"M&I Subcontract","Delivery","Scheduled","3283"
"Scottsdale",NA,"A-CDR",2017,"M&I Subcontract","Delivery","Remaining","0"
"Scottsdale",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","52607"
"Scottsdale",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","52810"
"Scottsdale",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","203"
"Spanish Trail WC",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","3037"
"Spanish Trail WC",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","3037"
"Spanish Trail WC",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Surprise",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","10249"
"Surprise",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","10249"
"Surprise",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Tempe",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","3705"
"Tempe",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","4315"
"Tempe",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","610"
"Tonto Hills DWID",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","71"
"Tonto Hills DWID",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","71"
"Tonto Hills DWID",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"Tucson",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","117680"
"Tucson",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","117691"
"Tucson",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","11"
"Vail WC",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","1857"
"Vail WC",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","1857"
"Vail WC",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","0"
"WUCFD, Apache Junction",NA,"Sub",2017,"M&I Subcontract","Delivery","Delivered","880"
"WUCFD, Apache Junction",NA,"Sub",2017,"M&I Subcontract","Delivery","Scheduled","887"
"WUCFD, Apache Junction",NA,"Sub",2017,"M&I Subcontract","Delivery","Remaining","7"
"Total",NA,NA,2017,"M&I Subcontract","Delivery","Delivered","561063"
"Total",NA,NA,2017,"M&I Subcontract","Delivery","Scheduled","567604"
"Total",NA,NA,2017,"M&I Subcontract","Delivery","Remaining","6541"
"Excess - Ag Pool",NA,NA,2018,"Summary","Delivery","Delivered","242849"
"Excess - Ag Pool",NA,NA,2018,"Summary","Delivery","Scheduled","243803"
"Excess - Ag Pool",NA,NA,2018,"Summary","Delivery","Remaining","954"
"Excess - Other Excess",NA,NA,2018,"Summary","Delivery","Delivered","92581"
"Excess - Other Excess",NA,NA,2018,"Summary","Delivery","Scheduled","92125"
"Excess - Other Excess",NA,NA,2018,"Summary","Delivery","Remaining","-456"
"Federal Off-Res",NA,NA,2018,"Summary","Delivery","Delivered","408462"
"Federal Off-Res",NA,NA,2018,"Summary","Delivery","Scheduled","408400"
"Federal Off-Res",NA,NA,2018,"Summary","Delivery","Remaining","-6670"
"Federal On-Res",NA,NA,2018,"Summary","Delivery","Delivered","143176"
"Federal On-Res",NA,NA,2018,"Summary","Delivery","Scheduled","151059"
"Federal On-Res",NA,NA,2018,"Summary","Delivery","Remaining","7883"
"M&I Subcontract",NA,NA,2018,"Summary","Delivery","Delivered","580644"
"M&I Subcontract",NA,NA,2018,"Summary","Delivery","Scheduled","582824"
"M&I Subcontract",NA,NA,2018,"Summary","Delivery","Remaining","2180"
"Total",NA,NA,2018,"Summary","Delivery","Delivered","1467712"
"Total",NA,NA,2018,"Summary","Delivery","Scheduled","1478211"
"Total",NA,NA,2018,"Summary","Delivery","Remaining","3891"
"AWBA Interstate",NA,NA,2018,"Excess - Other Excess","Delivery","Delivered","13500"
"AWBA Interstate",NA,NA,2018,"Excess - Other Excess","Delivery","Scheduled","13500"
"AWBA Interstate",NA,NA,2018,"Excess - Other Excess","Delivery","Remaining","0"
"AWBA Phx AMA",NA,NA,2018,"Excess - Other Excess","Delivery","Delivered","19100"
"AWBA Phx AMA",NA,NA,2018,"Excess - Other Excess","Delivery","Scheduled","19100"
"AWBA Phx AMA",NA,NA,2018,"Excess - Other Excess","Delivery","Remaining","0"
"AWBA Pinal AMA",NA,NA,2018,"Excess - Other Excess","Delivery","Delivered","11100"
"AWBA Pinal AMA",NA,NA,2018,"Excess - Other Excess","Delivery","Scheduled","11100"
"AWBA Pinal AMA",NA,NA,2018,"Excess - Other Excess","Delivery","Remaining","0"
"AWBA Tucson AMA",NA,NA,2018,"Excess - Other Excess","Delivery","Delivered","7800"
"AWBA Tucson AMA",NA,NA,2018,"Excess - Other Excess","Delivery","Scheduled","7800"
"AWBA Tucson AMA",NA,NA,2018,"Excess - Other Excess","Delivery","Remaining","0"
"CAGRD",NA,NA,2018,"Excess - Other Excess","Delivery","Delivered","34696"
"CAGRD",NA,NA,2018,"Excess - Other Excess","Delivery","Scheduled","35000"
"CAGRD",NA,NA,2018,"Excess - Other Excess","Delivery","Remaining","304"
"Gilbert",NA,NA,2018,"Excess - Other Excess","Delivery","Delivered","147"
"Gilbert",NA,NA,2018,"Excess - Other Excess","Delivery","Scheduled","0"
"Gilbert",NA,NA,2018,"Excess - Other Excess","Delivery","Remaining","-147"
"Phoenix",NA,NA,2018,"Excess - Other Excess","Delivery","Delivered","367"
"Phoenix",NA,NA,2018,"Excess - Other Excess","Delivery","Scheduled","0"
"Phoenix",NA,NA,2018,"Excess - Other Excess","Delivery","Remaining","-367"
"Scottsdale",NA,NA,2018,"Excess - Other Excess","Delivery","Delivered","65"
"Scottsdale",NA,NA,2018,"Excess - Other Excess","Delivery","Scheduled","0"
"Scottsdale",NA,NA,2018,"Excess - Other Excess","Delivery","Remaining","-65"
"Temporary Uses",NA,NA,2018,"Excess - Other Excess","Delivery","Delivered","806"
"Temporary Uses",NA,NA,2018,"Excess - Other Excess","Delivery","Scheduled","625"
"Temporary Uses",NA,NA,2018,"Excess - Other Excess","Delivery","Remaining","-181"
"USBR",NA,NA,2018,"Excess - Other Excess","Delivery","Delivered","5000"
"USBR",NA,NA,2018,"Excess - Other Excess","Delivery","Scheduled","5000"
"USBR",NA,NA,2018,"Excess - Other Excess","Delivery","Remaining","0"
"Total",NA,NA,2018,"Excess - Other Excess","Delivery","Delivered","92581"
"Total",NA,NA,2018,"Excess - Other Excess","Delivery","Scheduled","92125"
"Total",NA,NA,2018,"Excess - Other Excess","Delivery","Remaining","-456"
"CAIDD",NA,NA,2018,"Excess - Ag Pool","Delivery","Delivered","85426"
"CAIDD",NA,NA,2018,"Excess - Ag Pool","Delivery","Scheduled","86044"
"CAIDD",NA,NA,2018,"Excess - Ag Pool","Delivery","Remaining","618"
"HIDD",NA,NA,2018,"Excess - Ag Pool","Delivery","Delivered","29084"
"HIDD",NA,NA,2018,"Excess - Ag Pool","Delivery","Scheduled","29017"
"HIDD",NA,NA,2018,"Excess - Ag Pool","Delivery","Remaining","-67"
"HVID",NA,NA,2018,"Excess - Ag Pool","Delivery","Delivered","27239"
"HVID",NA,NA,2018,"Excess - Ag Pool","Delivery","Scheduled","27428"
"HVID",NA,NA,2018,"Excess - Ag Pool","Delivery","Remaining","189"
"MSIDD",NA,NA,2018,"Excess - Ag Pool","Delivery","Delivered","92686"
"MSIDD",NA,NA,2018,"Excess - Ag Pool","Delivery","Scheduled","92914"
"MSIDD",NA,NA,2018,"Excess - Ag Pool","Delivery","Remaining","228"
"QCID",NA,NA,2018,"Excess - Ag Pool","Delivery","Delivered","2900"
"QCID",NA,NA,2018,"Excess - Ag Pool","Delivery","Scheduled","2900"
"QCID",NA,NA,2018,"Excess - Ag Pool","Delivery","Remaining","0"
"RWCD",NA,NA,2018,"Excess - Ag Pool","Delivery","Delivered","6"
"RWCD",NA,NA,2018,"Excess - Ag Pool","Delivery","Scheduled","0"
"RWCD",NA,NA,2018,"Excess - Ag Pool","Delivery","Remaining","-6"
"SCIDD",NA,NA,2018,"Excess - Ag Pool","Delivery","Delivered","5508"
"SCIDD",NA,NA,2018,"Excess - Ag Pool","Delivery","Scheduled","5500"
"SCIDD",NA,NA,2018,"Excess - Ag Pool","Delivery","Remaining","-8"
"Total",NA,NA,2018,"Excess - Ag Pool","Delivery","Delivered","242849"
"Total",NA,NA,2018,"Excess - Ag Pool","Delivery","Scheduled","243803"
"Total",NA,NA,2018,"Excess - Ag Pool","Delivery","Remaining","954"
"Ak-Chin",NA,NA,2018,"Federal On-Res","Delivery","Delivered","68679"
"Ak-Chin",NA,NA,2018,"Federal On-Res","Delivery","Scheduled","69066"
"Ak-Chin",NA,NA,2018,"Federal On-Res","Delivery","Remaining","387"
"GRIC",NA,NA,2018,"Federal On-Res","Delivery","Delivered","54807"
"GRIC",NA,NA,2018,"Federal On-Res","Delivery","Scheduled","61999"
"GRIC",NA,NA,2018,"Federal On-Res","Delivery","Remaining","7192"
"Pascua Yaqui",NA,NA,2018,"Federal On-Res","Delivery","Delivered","500"
"Pascua Yaqui",NA,NA,2018,"Federal On-Res","Delivery","Scheduled","500"
"Pascua Yaqui",NA,NA,2018,"Federal On-Res","Delivery","Remaining","0"
"Tohono O'odham - ST",NA,NA,2018,"Federal On-Res","Delivery","Delivered","11426"
"Tohono O'odham - ST",NA,NA,2018,"Federal On-Res","Delivery","Scheduled","11505"
"Tohono O'odham - ST",NA,NA,2018,"Federal On-Res","Delivery","Remaining","79"
"Tohono O'odham - SX",NA,NA,2018,"Federal On-Res","Delivery","Delivered","7764"
"Tohono O'odham - SX",NA,NA,2018,"Federal On-Res","Delivery","Scheduled","7989"
"Tohono O'odham - SX",NA,NA,2018,"Federal On-Res","Delivery","Remaining","225"
"Total",NA,NA,2018,"Federal On-Res","Delivery","Delivered","143176"
"Total",NA,NA,2018,"Federal On-Res","Delivery","Scheduled","151059"
"Total",NA,NA,2018,"Federal On-Res","Delivery","Remaining","7883"
"Ak-Chin","Ak-Chin","A--",2018,"Federal Off-Res","Delivery","Delivered","2362"
"Ak-Chin","Ak-Chin","A--",2018,"Federal Off-Res","Delivery","Scheduled","67"
"Ak-Chin","Ak-Chin","A--",2018,"Federal Off-Res","Delivery","Remaining","-2413"
"Ak-Chin","Ak-Chin","Contract",2018,"Federal Off-Res","Delivery","Delivered","-2510"
"Ak-Chin","Ak-Chin","Contract",2018,"Federal Off-Res","Delivery","Scheduled","-1067"
"Ak-Chin","Ak-Chin","Contract",2018,"Federal Off-Res","Delivery","Remaining","-3980"
"APS","GRIC","Exchange",2018,"Federal Off-Res","Delivery","Delivered","254"
"APS","GRIC","Exchange",2018,"Federal Off-Res","Delivery","Scheduled","350"
"APS","GRIC","Exchange",2018,"Federal Off-Res","Delivery","Remaining","96"
"Chandler","Chandler","A-RWCD",2018,"Federal Off-Res","Delivery","Delivered","972"
"Chandler","Chandler","A-RWCD",2018,"Federal Off-Res","Delivery","Scheduled","972"
"Chandler","Chandler","A-RWCD",2018,"Federal Off-Res","Delivery","Remaining","0"
"Chandler","Chandler","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Delivered","4064"
"Chandler","Chandler","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Scheduled","4064"
"Chandler","Chandler","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Remaining","0"
"Chandler","GRIC","Exchange",2018,"Federal Off-Res","Delivery","Delivered","6016"
"Chandler","GRIC","Exchange",2018,"Federal Off-Res","Delivery","Scheduled","6016"
"Chandler","GRIC","Exchange",2018,"Federal Off-Res","Delivery","Remaining","0"
"Chandler","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Delivered","2586"
"Chandler","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Scheduled","2586"
"Chandler","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Dell Webb / Pulte","Ak-Chin","Lease",2018,"Federal Off-Res","Delivery","Delivered","8261"
"Dell Webb / Pulte","Ak-Chin","Lease",2018,"Federal Off-Res","Delivery","Scheduled","8700"
"Dell Webb / Pulte","Ak-Chin","Lease",2018,"Federal Off-Res","Delivery","Remaining","439"
"Freeport-Morenci","GRIC","Lease",2018,"Federal Off-Res","Delivery","Delivered","12000"
"Freeport-Morenci","GRIC","Lease",2018,"Federal Off-Res","Delivery","Scheduled","12000"
"Freeport-Morenci","GRIC","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Freeport-Morenci","SCAT","Exchange",2018,"Federal Off-Res","Delivery","Delivered","14000"
"Freeport-Morenci","SCAT","Exchange",2018,"Federal Off-Res","Delivery","Scheduled","14000"
"Freeport-Morenci","SCAT","Exchange",2018,"Federal Off-Res","Delivery","Remaining","0"
"Freeport-Morenci","SCAT","Lease",2018,"Federal Off-Res","Delivery","Delivered","8505"
"Freeport-Morenci","SCAT","Lease",2018,"Federal Off-Res","Delivery","Scheduled","8505"
"Freeport-Morenci","SCAT","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Freeport-Safford","SCAT","Lease",2018,"Federal Off-Res","Delivery","Delivered","8505"
"Freeport-Safford","SCAT","Lease",2018,"Federal Off-Res","Delivery","Scheduled","8505"
"Freeport-Safford","SCAT","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Gilbert","Gilbert","A-RWCD",2018,"Federal Off-Res","Delivery","Delivered","1537"
"Gilbert","Gilbert","A-RWCD",2018,"Federal Off-Res","Delivery","Scheduled","1537"
"Gilbert","Gilbert","A-RWCD",2018,"Federal Off-Res","Delivery","Remaining","0"
"Gilbert","Gilbert","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Delivered","6424"
"Gilbert","Gilbert","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Scheduled","6424"
"Gilbert","Gilbert","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Remaining","0"
"Gilbert","FMYN","Lease",2018,"Federal Off-Res","Delivery","Delivered","13933"
"Gilbert","FMYN","Lease",2018,"Federal Off-Res","Delivery","Scheduled","13933"
"Gilbert","FMYN","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Gilbert","SCAT","Lease",2018,"Federal Off-Res","Delivery","Delivered","20000"
"Gilbert","SCAT","Lease",2018,"Federal Off-Res","Delivery","Scheduled","20000"
"Gilbert","SCAT","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Gilbert","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Delivered","4088"
"Gilbert","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Scheduled","4088"
"Gilbert","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Glendale","Glendale","A-RWCD",2018,"Federal Off-Res","Delivery","Delivered","682"
"Glendale","Glendale","A-RWCD",2018,"Federal Off-Res","Delivery","Scheduled","682"
"Glendale","Glendale","A-RWCD",2018,"Federal Off-Res","Delivery","Remaining","0"
"Glendale","Glendale","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Delivered","2850"
"Glendale","Glendale","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Scheduled","2850"
"Glendale","Glendale","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Remaining","0"
"Glendale","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Delivered","1814"
"Glendale","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Scheduled","1814"
"Glendale","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"GRIC","GRIC","Contract",2018,"Federal Off-Res","Delivery","Delivered","191691"
"GRIC","GRIC","Contract",2018,"Federal Off-Res","Delivery","Scheduled","191691"
"GRIC","GRIC","Contract",2018,"Federal Off-Res","Delivery","Remaining","0"
"Mesa","Mesa","A-RWCD",2018,"Federal Off-Res","Delivery","Delivered","627"
"Mesa","Mesa","A-RWCD",2018,"Federal Off-Res","Delivery","Scheduled","627"
"Mesa","Mesa","A-RWCD",2018,"Federal Off-Res","Delivery","Remaining","0"
"Mesa","Mesa","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Delivered","2622"
"Mesa","Mesa","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Scheduled","2622"
"Mesa","Mesa","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Remaining","0"
"Mesa","GRIC","Exchange",2018,"Federal Off-Res","Delivery","Delivered","7446"
"Mesa","GRIC","Exchange",2018,"Federal Off-Res","Delivery","Scheduled","7446"
"Mesa","GRIC","Exchange",2018,"Federal Off-Res","Delivery","Remaining","0"
"Mesa","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Delivered","1669"
"Mesa","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Scheduled","1669"
"Mesa","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Pascua Yaqui","Pascua Yaqui","Contract",2018,"Federal Off-Res","Delivery","Delivered","0"
"Pascua Yaqui","Pascua Yaqui","Contract",2018,"Federal Off-Res","Delivery","Scheduled","0"
"Pascua Yaqui","Pascua Yaqui","Contract",2018,"Federal Off-Res","Delivery","Remaining","0"
"Pascua Yaqui","SCAT","Lease",2018,"Federal Off-Res","Delivery","Delivered","0"
"Pascua Yaqui","SCAT","Lease",2018,"Federal Off-Res","Delivery","Scheduled","0"
"Pascua Yaqui","SCAT","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Pascua Yaqui - SCAT","SCAT","Lease",2018,"Federal Off-Res","Delivery","Delivered","447"
"Pascua Yaqui - SCAT","SCAT","Lease",2018,"Federal Off-Res","Delivery","Scheduled","500"
"Pascua Yaqui - SCAT","SCAT","Lease",2018,"Federal Off-Res","Delivery","Remaining","53"
"Peoria","Peoria","Unscheduled Overrun",2018,"Federal Off-Res","Delivery","Delivered","0"
"Peoria","Peoria","Unscheduled Overrun",2018,"Federal Off-Res","Delivery","Scheduled","0"
"Peoria","Peoria","Unscheduled Overrun",2018,"Federal Off-Res","Delivery","Remaining","0"
"Peoria","GRIC","Lease",2018,"Federal Off-Res","Delivery","Delivered","4298"
"Peoria","GRIC","Lease",2018,"Federal Off-Res","Delivery","Scheduled","4298"
"Peoria","GRIC","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Phoenix","Phoenix","A-RWCD",2018,"Federal Off-Res","Delivery","Delivered","1136"
"Phoenix","Phoenix","A-RWCD",2018,"Federal Off-Res","Delivery","Scheduled","1136"
"Phoenix","Phoenix","A-RWCD",2018,"Federal Off-Res","Delivery","Remaining","0"
"Phoenix","Phoenix","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Delivered","4750"
"Phoenix","Phoenix","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Scheduled","4750"
"Phoenix","Phoenix","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Remaining","0"
"Phoenix","FMYN","Lease",2018,"Federal Off-Res","Delivery","Delivered","4300"
"Phoenix","FMYN","Lease",2018,"Federal Off-Res","Delivery","Scheduled","4300"
"Phoenix","FMYN","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Phoenix","GRIC","Lease",2018,"Federal Off-Res","Delivery","Delivered","15000"
"Phoenix","GRIC","Lease",2018,"Federal Off-Res","Delivery","Scheduled","15000"
"Phoenix","GRIC","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Phoenix","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Delivered","3023"
"Phoenix","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Scheduled","3023"
"Phoenix","SRPMIC","Lease",2018,"Federal Off-Res","Delivery","Remaining","0"
"Scottsdale","Scottsdale","A-RWCD",2018,"Federal Off-Res","Delivery","Delivered","23"
"Scottsdale","Scottsdale","A-RWCD",2018,"Federal Off-Res","Delivery","Scheduled","23"
"Scottsdale","Scottsdale","A-RWCD",2018,"Federal Off-Res","Delivery","Remaining","0"
"Scottsdale","Scottsdale","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Delivered","95"
"Scottsdale","Scottsdale","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Scheduled","95"
"Scottsdale","Scottsdale","A-Wellton-Mohawk",2018,"Federal Off-Res","Delivery","Remaining","0"
"Scottsdale","Scottsdale","A-Yavapai-Prescott",2018,"Federal Off-Res","Delivery","Delivered","500"
"Scottsdale","Scottsdale","A-Yavapai-Prescott",2018,"Federal Off-Res","Delivery","Scheduled","500"
"Scottsdale","Scottsdale","A-Yavapai-Prescott",2018,"Federal Off-Res","Delivery","Remaining","0"
