"AMA","Recharge Facility","Water User","Year","Group","Data","Month","deliveries"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","Feb","0"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","Mar","0"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","Apr","0"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","May","0"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","Jun","0"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","Jul","0"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","Aug","0"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","Sep","3495"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","Oct","2381"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","Nov","0"
"Tucson","LSCRP","USBR",2020,"USF Deliveries","Recharge","Dec","819"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Jan","3955"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Feb","2815"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Mar","4137"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Apr","3793"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","May","3861"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Jun","159"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Jul","3743"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Aug","3692"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Sep","3795"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Oct","2681"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Nov","420"
"Tucson","LSCRP","Total",2020,"USF Deliveries","Recharge","Dec","2449"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Jan","0"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Feb","0"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Mar","0"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Apr","0"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","May","0"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Jun","0"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Jul","0"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Aug","0"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Sep","0"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Oct","2050"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Nov","1147"
"Tucson","PMRRP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Dec","1103"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Jan","250"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Feb","0"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Mar","0"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Apr","0"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","May","0"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Jun","0"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Jul","0"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Aug","0"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Sep","0"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Oct","0"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Nov","0"
"Tucson","PMRRP","Spanish Trail WC",2020,"USF Deliveries","Recharge","Dec","0"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Jan","2143"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Feb","2549"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Mar","2713"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Apr","2536"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","May","1947"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Jun","2509"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Jul","2473"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Aug","2518"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Sep","2371"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Oct","241"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Nov","0"
"Tucson","PMRRP","Tucson",2020,"USF Deliveries","Recharge","Dec","0"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Jan","2393"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Feb","2549"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Mar","2713"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Apr","2536"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","May","1947"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Jun","2509"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Jul","2473"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Aug","2518"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Sep","2371"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Oct","2291"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Nov","1147"
"Tucson","PMRRP","Total",2020,"USF Deliveries","Recharge","Dec","1103"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Jan","0"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Feb","0"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Mar","0"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Apr","0"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","May","0"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Jun","0"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Jul","0"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Aug","0"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Sep","0"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Oct","2902"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Nov","98"
"Tucson","SAVSARP","AWBA Tucson AMA",2020,"USF Deliveries","Recharge","Dec","2400"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Jan","125"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Feb","125"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Mar","125"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Apr","125"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","May","125"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Jun","125"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Jul","125"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Aug","125"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Sep","125"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Oct","250"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Nov","0"
"Tucson","SAVSARP","Pascua Yaqui",2020,"USF Deliveries","Recharge","Dec","145"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Jan","1400"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Feb","3500"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Mar","2800"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Apr","4200"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","May","3000"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Jun","6100"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Jul","6100"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Aug","6200"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Sep","6200"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Oct","0"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Nov","0"
"Tucson","SAVSARP","Phoenix",2020,"USF Deliveries","Recharge","Dec","0"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Jan","1828"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Feb","3088"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Mar","5072"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Apr","3467"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","May","4959"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Jun","1591"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Jul","1826"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Aug","93"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Sep","27"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Oct","0"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Nov","288"
"Tucson","SAVSARP","Tucson",2020,"USF Deliveries","Recharge","Dec","245"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Jan","120"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Feb","120"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Mar","120"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Apr","120"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","May","130"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Jun","130"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Jul","130"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Aug","130"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Sep","130"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Oct","130"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Nov","0"
"Tucson","SAVSARP","Vail WC",2020,"USF Deliveries","Recharge","Dec","60"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Jan","3473"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Feb","6833"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Mar","8117"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Apr","7912"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","May","8214"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Jun","7946"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Jul","8181"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Aug","6548"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Sep","6482"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Oct","3282"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Nov","386"
"Tucson","SAVSARP","Total",2020,"USF Deliveries","Recharge","Dec","2850"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Jan","24393"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Feb","31497"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Mar","38918"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Apr","33431"
"Total",NA,NA,2020,"USF Deliveries","Recharge","May","29333"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Jun","30594"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Jul","41575"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Aug","46293"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Sep","42827"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Oct","30950"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Nov","14516"
"Total",NA,NA,2020,"USF Deliveries","Recharge","Dec","16262"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Apr","0"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","May","0"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Jun","717"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Jul","0"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Aug","0"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Sep","0"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","MWD","AZWC, White Tank",2021,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Feb","56"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Mar","181"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Apr","475"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","May","532"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Jun","453"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Jul","443"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Aug","273"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Sep","343"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Oct","684"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","MWD","Chaparral City WC",2021,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Mar","357"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Apr","0"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","May","0"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Jun","0"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Jul","0"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Aug","0"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Sep","0"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","MWD","Del Webb/Pulte",2021,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Apr","362"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","May","405"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Jun","345"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Jul","337"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Aug","220"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Sep","285"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Oct","499"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","MWD","EPCOR, PV",2021,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Apr","582"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","May","652"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Jun","555"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Jul","543"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Aug","330"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Sep","462"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Oct","810"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","MWD","EPCOR, SC",2021,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Apr","328"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","May","368"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Jun","314"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Jul","306"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Aug","200"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Sep","260"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Oct","453"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","MWD","EPCOR, SCW",2021,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Apr","0"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","May","0"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Jun","0"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Jul","0"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Aug","0"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Sep","500"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","MWD","Glendale",2021,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Apr","1000"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","May","1000"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Jun","1000"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Jul","1000"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Aug","799"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Sep","201"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","MWD","Surprise",2021,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Feb","56"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Mar","538"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Apr","2747"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","May","2957"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Jun","3384"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Jul","2629"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Aug","1822"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Sep","2051"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Oct","2446"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","MWD","Total",2021,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Apr","0"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","May","2000"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Jun","2000"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Jul","2096"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Aug","0"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Sep","0"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","NMIDD","CAGRD",2021,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Feb","0"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Mar","0"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Apr","0"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","May","1000"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Jun","1200"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Jul","1200"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Aug","1000"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Sep","600"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","NMIDD","Chandler",2021,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Jan","200"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Feb","200"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Mar","200"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Apr","200"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","May","200"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Jun","200"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Jul","200"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Aug","200"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Sep","200"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Oct","200"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Nov","70"
"Phoenix","NMIDD","Eloy",2021,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Feb","300"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Mar","800"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Apr","700"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","May","800"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Jun","800"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Jul","800"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Aug","0"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Sep","0"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","NMIDD","Gilbert",2021,"GSF Deliveries","Recharge","Dec","0"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Jan","0"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Feb","1000"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Mar","2000"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Apr","3000"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","May","2000"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Jun","2000"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Jul","0"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Aug","0"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Sep","0"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Oct","0"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Nov","0"
"Phoenix","NMIDD","GRIC",2021,"GSF Deliveries","Recharge","Dec","0"
